domainID,siteID,plotID,rootNPercent,rootCPercent,rootCNratio,rootSample_n,plotType,litterNPercent,foliarNPercent,foliarCPercent,foliarCNRatio,soilNPercent_OHoriz,soilCPercent_OHoriz,soilCNRatio_OHoriz,soilNPercent_MHoriz,soilCPercent_MHoriz,soilCNRatio_MHoriz,nlcdClass,decimalLatitude,decimalLongitude,easting,northing,utmZone,elevation
D08,LENO,LENO_070,0.7388888888888889,48.632222222222225,72.13333333333333,9,tower,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,woodyWetlands,31.852662,-88.161999,390064.47,3524692.94,16N,12
D08,TALL,TALL_042,0.7766666666666666,46.20111111111111,73.8,9,tower,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_043,0.705,47.03125,93.8125,8,tower,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_044,0.6655555555555556,45.49444444444445,79.82222222222222,9,tower,0.47,1.4233333333333333,49.11,39.1,NA,NA,NA,0.04,0.9766666666666667,24.266666666666666,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_045,0.68125,45.27375,87.3125,8,tower,0.35333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_046,0.8388888888888889,45.66,65.14444444444445,9,tower,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_047,0.8029999999999999,45.652,64.98,10,tower,0.555,1.685,48.95,30.725,NA,NA,NA,0.07,2.3933333333333335,32.266666666666666,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_048,0.4255555555555556,46.797777777777775,199.34444444444446,9,tower,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_049,0.6533333333333333,46.71222222222222,82.83333333333333,9,tower,0.39666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_050,0.352,48.607,164.62,10,tower,0.35333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_051,0.565,45.8425,93.8375,8,tower,0.485,1.2533333333333334,48.906666666666666,42.666666666666664,NA,NA,NA,0.05333333333333334,1.6366666666666667,31.1,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_052,0.46375,46.69625,116.4125,8,tower,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_053,0.7555555555555555,47.27777777777778,66.66666666666667,9,tower,0.4066666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_054,0.6675,46.62,83.125,8,tower,0.44,1.4666666666666666,49.723333333333336,42.46666666666667,NA,NA,NA,0.043333333333333335,1.4766666666666666,32.266666666666666,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_055,0.7244444444444444,46.39,70.93333333333334,9,tower,0.41333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_056,0.35125,48.40625,145.1375,8,tower,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_057,0.635,43.04875,81.725,8,tower,0.43666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_058,0.7566666666666667,47.44,80.87777777777778,9,tower,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_059,1.191111111111111,47.06333333333333,46.333333333333336,9,tower,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_060,0.79875,47.705,67.9,8,tower,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,evergreenForest,32.952569,-87.398894,462716.94,3646099.35,16N,130.3
D08,TALL,TALL_061,0.5111111111111111,48.035555555555554,107.8,9,tower,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,DCFS,DCFS_061,0.5175000000000001,44.93,101.77499999999999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.161221,-99.112249,491491.91,5223086.38,14N,563.6
D09,DCFS,DCFS_062,0.7366666666666667,47.07,65.1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.36,2.703333333333333,NaN,grasslandHerbaceous,47.162314,-99.110281,491641.25,5223207.63,14N,569.3
D09,DCFS,DCFS_063,0.7166666666666667,46.64333333333333,70.2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.36,3.5766666666666667,NaN,grasslandHerbaceous,47.16475,-99.110683,491611.16,5223478.39,14N,563.3
D09,DCFS,DCFS_064,0.7066666666666667,45.75333333333333,66.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergentHerbaceousWetlands,47.163142,-99.107908,491821.24,5223299.4,14N,563
D09,DCFS,DCFS_065,0.9133333333333333,46.663333333333334,51.86666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,0.28,1.6733333333333333,NaN,grasslandHerbaceous,47.160965,-99.11068,491610.79,5223057.76,14N,571.7
D09,DCFS,DCFS_066,0.6466666666666666,45.480000000000004,73.93333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergentHerbaceousWetlands,47.161236,-99.108297,491791.46,5223087.62,14N,566.8
D09,DCFS,DCFS_067,0.7575000000000001,47.78,66.625,4,NA,NA,NA,NA,NA,NA,NA,NA,0.29000000000000004,1.0166666666666666,NaN,grasslandHerbaceous,47.163131,-99.109882,491671.62,5223298.38,14N,573.9
D09,DCFS,DCFS_068,1.1933333333333334,42.92333333333333,40.833333333333336,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.160152,-99.11147,491550.79,5222967.5,14N,565.8
D09,DCFS,DCFS_069,0.8300000000000001,48.13333333333333,57.96666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.162052,-99.111086,491580.19,5223178.6,14N,570.7
D09,DCFS,DCFS_070,0.9833333333333333,47.483333333333334,51.96666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.16476,-99.108691,491762.14,5223479.29,14N,567.2
D09,DCFS,DCFS_071,0.9175,50.205,55.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.163665,-99.109879,491671.93,5223357.73,14N,572.5
D09,DCFS,DCFS_072,0.95,47.51,50.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.162052,-99.109103,491730.49,5223178.39,14N,568.3
D09,DCFS,DCFS_073,1.2133333333333334,46.03,42.56666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.162587,-99.111889,491519.41,5223238.14,14N,573.4
D09,DCFS,DCFS_074,0.6933333333333334,44.093333333333334,64.33333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.160432,-99.104738,492061.1,5222997.91,14N,576.4
D09,DCFS,DCFS_075,1.1166666666666667,44.25333333333333,39.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.164205,-99.108688,491762.28,5223417.61,14N,564.3
D09,DCFS,DCFS_076,0.9633333333333334,47.79333333333333,50.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.160418,-99.112259,491491.02,5222997.14,14N,565.2
D09,DCFS,DCFS_077,1.23,45.824999999999996,39.075,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.161519,-99.109498,491700.47,5223119.2,14N,569.7
D09,DCFS,DCFS_078,0.85,46.156666666666666,55.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.165555,-99.109487,491701.93,5223567.72,14N,563
D09,DCFS,DCFS_079,0.8733333333333334,46.27,54.16666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.160423,-99.110684,491610.41,5222997.53,14N,567.1
D09,DCFS,DCFS_080,0.9066666666666666,42.879999999999995,51.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.163661,-99.107109,491881.88,5223356.99,14N,568.1
D09,DCFS,DCFS_081,0.6425,46.1,72.475,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.163394,-99.111067,491581.84,5223327.74,14N,571.9
D09,DCFS,DCFS_082,1.0233333333333334,43.47666666666667,45.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.160979,-99.105917,491971.82,5223058.82,14N,574.5
D09,DCFS,DCFS_083,0.97,44.46,46.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.163667,-99.10829,491792.36,5223357.78,14N,563.2
D09,DCFS,DCFS_084,0.9633333333333334,44.056666666666665,48.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.161236,-99.111467,491551.18,5223087.96,14N,570.3
D09,DCFS,DCFS_085,0.7866666666666667,49.17,67.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.16529,-99.110278,491641.94,5223538.35,14N,564.4
D09,DCFS,DCFS_086,0.7933333333333333,42.74333333333333,54.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.165291,-99.108299,491791.93,5223538.25,14N,564.6
D09,DCFS,DCFS_087,1.75,49.8525,30.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.164756,-99.10948,491702.34,5223478.93,14N,565.5
D09,DCFS,DCFS_088,1.19,47.56666666666667,41.63333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shrubScrub,47.162863,-99.108693,491761.7,5223268.47,14N,571.3
D09,DCFS,DCFS_089,0.81,47.76,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.165821,-99.107911,491821.42,5223597.11,14N,569.8
D09,DCFS,DCFS_090,0.9633333333333333,47.38333333333333,50.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,47.162854,-99.110696,491609.88,5223267.69,14N,571.5
D09,WOOD,WOOD_042,0.7466666666666667,39.72,53.333333333333336,3,NA,NA,1.1,39.1,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_043,0.61,38.22,62.4,1,NA,NA,1.1,39,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_044,0.65,27.49,42.2,1,NA,NA,1.1,40.2,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_045,0.71,40.285,56.7,2,NA,NA,1.2,41,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_046,0.81,40.29,49.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_047,0.75,42.07,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_048,0.66,40.13,60.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_049,0.57,30.2,52.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_050,0.58,30.26,51.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_051,0.65,41.10333333333333,63.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_052,0.785,41.900000000000006,54.949999999999996,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_053,1.1,40.03,36.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_054,0.6933333333333334,44.46,72.53333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_055,0.75,27.16,36.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_056,0.775,44.605000000000004,92.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_057,0.5733333333333334,45.07333333333333,84.03333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_058,0.89,42.22,47.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_059,0.51,42.48,83.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_060,0.62,40.87,66.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_061,0.74,43.803333333333335,61.46666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_062,0.578,41.918,87.14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_063,0.49,40.769999999999996,82.95,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_064,0.95,32.93,34.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_065,0.62,41.2,66.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_066,0.7,26.15,37.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_067,0.665,43.15,64.94999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_068,0.84,40.425,47.95,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_070,0.85,39.08,45.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D09,WOOD,WOOD_071,0.87,43.3,49.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_007,1.34,43.62,32.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_008,1.5866666666666667,44.25333333333333,28.033333333333335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_009,2.0999999999999996,40.245000000000005,19.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_010,1.13,43.2,38.4,1,NA,NA,NA,NA,NA,NA,NA,NA,0.10333333333333333,0.7433333333333333,NaN,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_011,2.01,41.42,20.6,1,NA,NA,1.73,41.73,24.1,NA,NA,NA,0.09999999999999999,0.8566666666666667,NaN,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_012,1.8,41.91,23.3,1,NA,NA,1.76,41.76,23.7,NA,NA,NA,0.11666666666666667,1.0233333333333334,NaN,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_013,1.455,42.489999999999995,30.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_014,1.5750000000000002,43.47,28.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_015,1.415,39.19499999999999,28.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D10,STER,STER_016,1.62,43.315,26.799999999999997,2,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.56,NaN,NA,NA,NA,NA,NA,NA,NA
D11,CLBJ,CLBJ_001,0.8025,44.739999999999995,57.475,4,NA,NA,1.29,41.62,32.3,NA,NA,NA,0.043333333333333335,0.18333333333333335,NaN,deciduousForest,33.397987,-97.568339,633141.64,3696324.98,14N,278.1
D11,CLBJ,CLBJ_004,1.08,44.125,42.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deciduousForest,33.396903,-97.568989,633082.84,3696203.95,14N,281.6
D11,CLBJ,CLBJ_019,1.2833333333333332,42.92333333333333,33.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,33.395844,-97.569673,633020.84,3696085.65,14N,281.9
D11,CLBJ,CLBJ_020,0.7050000000000001,40.855000000000004,58.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,33.396611,-97.567385,633232.47,3696173.63,14N,277.4
D11,CLBJ,CLBJ_023,0.69,44.166666666666664,71.83333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,33.397449,-97.568344,633142,3696265.32,14N,279.1
D11,CLBJ,CLBJ_024,0.7433333333333333,42.696666666666665,60.13333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deciduousForest,33.396374,-97.569014,633081.32,3696145.26,14N,280.2
D11,CLBJ,CLBJ_025,0.94,44.879999999999995,48.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,33.397471,-97.569639,633021.52,3696266.1,14N,281.5
D11,CLBJ,CLBJ_030,1.0233333333333334,43.24333333333333,44.56666666666667,3,NA,NA,1.03,43.44,42.3,NA,NA,NA,NA,NA,NA,grasslandHerbaceous,33.398512,-97.567356,633232.27,3696384.45,14N,276
D11,OAES,OAES_042,0.6125,48.5075,67.6,4,NA,NA,0.89,42.91,48.1,NA,NA,NA,0.17666666666666667,1.32,NaN,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_043,1.23,45.43666666666667,40.233333333333334,3,NA,NA,0.86,40.02,46.6,NA,NA,NA,0.15333333333333335,0.95,NaN,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_044,0.7525,41.81,55.45,4,NA,NA,1.145,40.71,35.5,NA,NA,NA,0.15,1.15,NaN,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_045,1.4575,41.9075,29.225,4,NA,NA,1,40.34,40.3,NA,NA,NA,0.16333333333333333,1.18,NaN,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_046,1.446,45.068,32.42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_047,0.5733333333333334,46,74.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_048,0.8200000000000001,48.6375,61.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_049,1.334,37.508,29.26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_050,1.03,46.9025,53.175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_051,1.9766666666666668,44.25666666666667,31.333333333333332,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_052,0.8666666666666667,44.28,51.266666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_053,1.565,42.695,27.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_054,1.125,43.8275,51.675,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_055,0.74,43.872,60.02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_056,0.745,40.095,55.225,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_057,0.7000000000000001,43.06,64.84,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_058,0.7066666666666667,41.72333333333333,63.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_059,1.58,46.4075,32.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_060,0.905,43.442499999999995,50.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_061,1.4,44.2325,31.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_062,0.43666666666666665,46.25666666666667,75.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_063,1.108,47.098,46.46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_064,1.2349999999999999,41.08,34.925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_065,0.5800000000000001,46.057500000000005,79.725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_066,1.1975,45.4675,40.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_067,0.7725,43.355000000000004,57.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_068,2.1399999999999997,44.15,22.133333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_069,0.75,44.81,52.06666666666666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_070,0.8566666666666667,41.56333333333333,48.86666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D11,OAES,OAES_071,0.7775,42.135,54.55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_044,0.904,44.230000000000004,52.18,5,NA,NA,1.64,44.29,26.9,NA,NA,NA,0.04,0.24833333333333332,NaN,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_045,0.9500000000000001,34.263333333333335,36.8,3,NA,NA,1.68,43.88,26.2,NA,NA,NA,0.03,0.19,NaN,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_046,1.1925,37.77,31.95,4,NA,NA,2.21,43.95,19.9,NA,NA,NA,0.03666666666666667,0.15833333333333333,NaN,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_047,0.8400000000000001,41.905,55.25,4,NA,NA,1.61,44.59,27.7,NA,NA,NA,0.03333333333333333,0.18833333333333332,NaN,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_048,1.29,48.84,38.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_049,1.07,46.269999999999996,48.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_050,1.05,46.454,47.72,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_051,1.2633333333333334,46.10666666666667,42.666666666666664,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_052,1.3050000000000002,46.7,36.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_053,1.3025,45.815,39.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_054,1.136,40.418,35.74,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_055,1.2075,40.5775,34.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_056,0.79,47.885000000000005,61.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_057,0.9433333333333334,41.236666666666665,44.46666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_058,1.0775,41.31,42.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_059,0.9675,44.095,46.375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D13,MOAB,MOAB_060,0.9533333333333334,45.06,50.56666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
