domainID,siteID,plotID,plotType,rootNPercent,rootNPercent_n,rootCPercent,rootCPercent_n,rootCNratio,rootCNratio_n,litterNPercent_mean,litterNPercent_n,litterCPercent_mean,litterCPercent_n,litterCNRatio_mean,litterCNRatio_n,foliarNPercent_mean,foliarNPercent_n,foliarCPercent_mean,foliarCPercent_n,foliarCNRatio_mean,foliarCNRatio_n,soilNPercent_OHoriz_mean,soilNPercent_OHoriz_n,soilCPercent_OHoriz_mean,soilCPercent_OHoriz_n,soilCNRatio_OHoriz_mean,soilCNRatio_OHoriz_n,soilNPercent_MHoriz_mean,soilNPercent_MHoriz_n,soilCPercent_MHoriz_mean,soilCPercent_MHoriz_n,soilCNRatio_MHoriz_mean,soilCNRatio_MHoriz_n
D16,WREF,WREF_078,tower,0.56,6,47.848333333333336,6,79.66,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_079,tower,0.54,6,48.61333333333333,6,102.33333333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_080,tower,0.535,6,45.28333333333333,6,90.83333333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_081,tower,0.6516666666666666,6,50.15833333333333,6,82.43333333333334,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_082,tower,0.49833333333333335,6,47.18,6,80.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_083,tower,0.5599999999999999,6,47.51833333333333,6,84.54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_084,tower,0.5683333333333334,6,47.71,6,78.92,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_085,tower,0.545,6,48.60166666666667,6,83.84,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_086,tower,0.62,6,49.09166666666667,6,78.04,5,NA,NA,NA,NA,NA,NA,0.79,1,50.74,1,64.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_087,tower,0.6,6,48.68833333333333,6,78.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_088,tower,0.5616666666666666,6,49.263333333333335,6,94.85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_089,tower,0.6583333333333333,6,46.90166666666667,6,78.9,6,NA,NA,NA,NA,NA,NA,0.7,1,50.7,1,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_045,tower,1.84,6,43.20333333333333,6,24.5,6,NA,NA,NA,NA,NA,NA,2.6025,4,44.5725,4,17.725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_046,tower,1.358,5,41.304,5,32.04,5,NA,NA,NA,NA,NA,NA,1.9425,4,46.230000000000004,4,29.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_047,tower,1.162,5,42.96,5,41.64,5,NA,NA,NA,NA,NA,NA,2.42,3,46.486666666666665,3,21.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_048,tower,1.21,7,42.39,7,44.48571428571429,7,NA,NA,NA,NA,NA,NA,2.035,4,45.8125,4,23.075000000000003,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_049,tower,1.104,5,40.206,5,47.56,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_050,tower,0.6866666666666666,6,38.504999999999995,6,88.85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_051,tower,1.24,1,37.35,1,30.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_052,tower,0.662,5,40.354,5,81.82,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_053,tower,1.135,4,41.3275,4,41.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_054,tower,1.0274999999999999,4,41.3475,4,44.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_055,tower,1.0414285714285714,7,42.82857142857143,7,48.72857142857143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_056,tower,1.1125,4,37.3625,4,44.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_057,tower,1.262,5,40.582,5,34.58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_058,tower,1.3175,4,41.8975,4,35.675,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_059,tower,1.2183333333333333,6,43.07833333333333,6,43.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_060,tower,1.1166666666666667,3,42.02333333333333,3,38.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_061,tower,1.22,4,39.635000000000005,4,32.725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_062,tower,1.315,2,34.754999999999995,2,26.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_063,tower,1.386,5,39.098,5,29.46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_064,tower,1.2242857142857142,7,40.151428571428575,7,39.75714285714286,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_031,tower,0.88,8,48.78625,8,54.22857142857143,7,NA,NA,NA,NA,NA,NA,1.17,5,48.694,5,45.26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_043,tower,0.795,8,47.7625,8,60.614285714285714,7,NA,NA,NA,NA,NA,NA,1.5899999999999999,3,48.99333333333333,3,43.733333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_044,tower,0.7825,8,46.95375,8,60.41428571428571,7,NA,NA,NA,NA,NA,NA,1.3266666666666667,3,48.916666666666664,3,41.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_045,tower,1.03375,8,48.54875,8,49.9,8,NA,NA,NA,NA,NA,NA,1.5225,4,49.045,4,42.275,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_046,tower,0.80375,8,48.73375,8,68.65,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_047,tower,0.875,8,49.09125,8,58.6875,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_048,tower,0.73125,8,49.23625,8,61.61666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_049,tower,0.9662499999999999,8,49.8325,8,52.3125,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_050,tower,0.9328571428571428,7,46.004285714285714,7,54.31428571428572,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_051,tower,1.09,8,47.0625,8,46.5625,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_052,tower,0.91625,8,45.89625,8,54.125,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_053,tower,0.76375,8,48.4025,8,60.385714285714286,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_054,tower,0.8075,8,49.685,8,59.733333333333334,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_055,tower,0.83625,8,48.715,8,61.0375,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_056,tower,0.835,8,50.56375,8,57.714285714285715,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_057,tower,1.03,8,47.88875,8,49.725,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_058,tower,0.96875,8,47.8675,8,52.4375,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_059,tower,0.8828571428571429,7,50.02428571428572,7,59.37142857142857,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_060,tower,1.0285714285714285,7,48.44571428571428,7,47.885714285714286,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_061,tower,0.80125,8,47.58875,8,55.82857142857143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_041,tower,0.75,4,46.417500000000004,4,70.575,4,NA,NA,NA,NA,NA,NA,1.69,1,52,1,30.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_042,tower,0.77,4,47.42,4,63.725,4,NA,NA,NA,NA,NA,NA,1.95,1,49.52,1,25.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_043,tower,1.055,4,49.370000000000005,4,49.45,4,NA,NA,NA,NA,NA,NA,1.8,1,52.23,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_044,tower,0.785,4,45.0225,4,58.675,4,NA,NA,NA,NA,NA,NA,2.1,1,48.96,1,23.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_045,tower,0.8275,4,47.97,4,63.824999999999996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_046,tower,0.955,4,47.01,4,57.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_047,tower,0.635,4,47.2975,4,76.475,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_048,tower,0.825,4,48.1675,4,63.075,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_049,tower,0.7825,4,46.93,4,61.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_050,tower,0.7424999999999999,4,48.785,4,68.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_051,tower,0.9025,4,47.8125,4,54.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_052,tower,0.7324999999999999,4,49.345,4,70.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_053,tower,0.8825000000000001,4,46.4625,4,56,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_054,tower,0.9475,4,47.175,4,51.275,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_055,tower,0.8325,4,49.2425,4,60.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_056,tower,0.8574999999999999,4,48.625,4,59.35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_057,tower,1.2025000000000001,4,46.9625,4,41.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_058,tower,1,4,47.18,4,51.074999999999996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_059,tower,0.8175,4,49.0325,4,62.425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_060,tower,0.6925,4,47.625,4,70.775,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_061,tower,0.7575000000000001,4,46.88,4,62.975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_062,tower,0.8825,4,45.802499999999995,4,57.825,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_063,tower,0.835,4,47.3825,4,59.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_064,tower,0.8025,4,48.540000000000006,4,63.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_065,tower,0.7875,4,47.3425,4,65.925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_066,tower,0.755,4,48.5775,4,68.125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_067,tower,0.7575000000000001,4,46.4475,4,63.575,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_068,tower,0.815,4,48.07,4,62.400000000000006,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_069,tower,0.8200000000000001,4,51.8925,4,66.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_070,tower,0.8350000000000001,4,49.085,4,61.199999999999996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_070,tower,0.7183333333333333,6,49.92333333333333,6,71.48333333333333,6,0.27,1,51.42,1,NaN,0,NA,NA,NA,NA,NA,NA,1.43,3,48.25,3,34.56666666666666,3,0.8,3,18.39333333333333,3,22.266666666666666,3
D19,BONA,BONA_071,tower,0.7566666666666666,6,51.26166666666666,6,68.71666666666667,6,0.505,2,50.32,2,71.8,1,NA,NA,NA,NA,NA,NA,1.0633333333333332,3,46.92,3,47.233333333333334,3,0.2866666666666666,3,5.720000000000001,3,20.533333333333335,3
D19,BONA,BONA_072,tower,0.815,6,50.348333333333336,6,65.73333333333333,6,0.5466666666666666,3,49.69,2,87,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_073,tower,0.87,6,48.836666666666666,6,56.31666666666666,6,0.48,1,51.33,1,107.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_074,tower,0.83,6,48.611666666666665,6,60.45,6,0.425,2,51.515,2,87.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_075,tower,1.1216666666666666,6,50.138333333333335,6,46.38333333333333,6,1.08,2,50.015,2,46.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_076,tower,0.7466666666666667,6,50.343333333333334,6,70.61666666666667,6,0.46,2,50.515,2,74.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_077,tower,0.9433333333333334,6,48.96,6,53.56666666666666,6,1.085,2,51.71,2,28.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_078,tower,0.9383333333333334,6,49.821666666666665,6,58.05,6,0.81,2,50.599999999999994,2,68.80000000000001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_079,tower,0.9883333333333333,6,50.278333333333336,6,55.15,6,0.9299999999999999,2,49.985,2,54.599999999999994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_080,tower,0.6783333333333333,6,50.085,6,78.5,6,0.48,2,49,2,71.1,1,NA,NA,NA,NA,NA,NA,1.1266666666666667,3,36.25333333333333,3,32.83333333333333,3,0.26666666666666666,3,5.596666666666667,3,20.96666666666667,3
D19,BONA,BONA_081,tower,0.66,6,50.115,6,79.28333333333333,6,0.26,1,51.07,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_082,tower,0.9033333333333333,6,49.605,6,57.65,6,0.915,2,49.870000000000005,2,54.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_083,tower,0.8133333333333334,6,48.34166666666667,6,59.95,6,1.255,2,51.245000000000005,2,71.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_084,tower,0.9466666666666667,6,47.84166666666667,6,55.96666666666667,6,0.98,1,49.86,1,50.7,1,2.2125,4,47.825,4,23.775,4,1.67,3,36.97,3,22.066666666666666,3,0.14333333333333334,3,2.8633333333333333,3,20.400000000000002,3
D19,BONA,BONA_086,tower,0.85,6,47.015,6,56.35,6,0.635,2,50.46,2,50.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_087,tower,0.8633333333333333,6,49.821666666666665,6,63.2,6,0.52,2,50.08,2,64.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_088,tower,0.755,6,49.17,6,69.08333333333333,6,0.55,2,50.11,2,97.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_089,tower,0.825,6,49.24333333333333,6,62.7,6,0.905,2,50.445,2,57.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,BONA,BONA_093,tower,0.8200000000000001,6,49.718333333333334,6,64.5,6,0.615,2,50.335,2,102.05,2,1.075,4,47.85,4,54.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_045,tower,0.7987500000000001,8,47.83625,8,54.71666666666667,6,NA,NA,NA,NA,NA,NA,0.78,3,51.33,3,66.2,3,0.47333333333333333,3,11.25,3,24.033333333333335,3,0.10333333333333333,3,2.0766666666666667,3,19.7,3
D19,DEJU,DEJU_046,tower,0.66625,8,49.85875,8,63.720000000000006,5,0.37,1,51.18,1,NaN,0,0.6266666666666667,3,50.99333333333333,3,81.83333333333333,3,0.6133333333333333,3,14.99,3,24.433333333333334,3,0.18333333333333332,3,4.003333333333334,3,20.833333333333332,3
D19,DEJU,DEJU_047,tower,0.71875,8,49.01375,8,57.760000000000005,5,0.515,2,50.605000000000004,2,68.2,1,1.3066666666666666,3,50.82333333333333,3,55,3,0.9933333333333334,3,37.089999999999996,3,37.266666666666666,3,0.17666666666666667,3,3.5366666666666666,3,20.233333333333334,3
D19,DEJU,DEJU_048,tower,0.6325,8,51.12,8,66.8,4,0.27,1,51.33,1,NaN,0,0.7033333333333334,3,51.38333333333333,3,73.03333333333333,3,0.39,3,16.28333333333333,3,41.9,3,0.16666666666666666,3,3.793333333333333,3,22.766666666666666,3
D19,DEJU,DEJU_049,tower,0.73875,8,49.9825,8,65.07142857142857,7,0.26,1,50.64,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_050,tower,0.72875,8,46.85875,8,47.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_051,tower,0.65625,8,50.4325,8,65.17999999999999,5,0.475,2,50.195,2,82.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_052,tower,0.8350000000000001,8,47.64125,8,56.41428571428571,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_053,tower,0.7185714285714286,7,50.887142857142855,7,68.73333333333333,6,0.32,1,51.07,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_054,tower,0.7675,8,50.0675,8,60.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_055,tower,0.67875,8,49.45375,8,57.825,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_056,tower,0.6022222222222222,9,48.74375,8,61.8,4,0.29,1,51.58,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_057,tower,0.82625,8,49.23125,8,56.11666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_058,tower,0.6637500000000001,8,50.76875,8,63.92,5,0.28,1,50.28,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_059,tower,0.59,9,47.6875,8,61.2,4,0.25,1,51.94,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_060,tower,0.67875,8,50.61875,8,65.06666666666666,6,0.3,1,51.6,1,NaN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
