domainID,siteID,plotID,plotType,rootNPercent,rootNPercent_n,rootCPercent,rootCPercent_n,rootCNratio,rootCNratio_n,litterNPercent_mean,litterNPercent_n,litterCPercent_mean,litterCPercent_n,litterCNRatio_mean,litterCNRatio_n,foliarNPercent_mean,foliarNPercent_n,foliarCPercent_mean,foliarCPercent_n,foliarCNRatio_mean,foliarCNRatio_n,soilNPercent_OHoriz_mean,soilNPercent_OHoriz_n,soilCPercent_OHoriz_mean,soilCPercent_OHoriz_n,soilCNRatio_OHoriz_mean,soilCNRatio_OHoriz_n,soilNPercent_MHoriz_mean,soilNPercent_MHoriz_n,soilCPercent_MHoriz_mean,soilCPercent_MHoriz_n,soilCNRatio_MHoriz_mean,soilCNRatio_MHoriz_n,pctSand,pctSilt,pctClay,soil_nitrate_mean,soil_nitrate_n,soil_ammonium_mean,soil_ammonium_n,inorganicN
D14,JORN,JORN_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.236666666666667,3,45.89333333333333,3,14.233333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.225,4,46.7625,4,26.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D14,JORN,JORN_010,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,4,48.9125,4,19.325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.95,5,7.05,NA,NA,NA,NA,NA
D16,WREF,WREF_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,2,49.725,2,63.05,2,0.63,1,21.4,1,33.8,1,0.15,3,3.81,3,25.233333333333334,3,NA,NA,NA,0.06476923076923077,13,0.09457142857142857,28,0.15934065934065933
D16,WREF,WREF_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5175,4,47.825,4,35.025,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.075,34.675,10.25,NA,NA,NA,NA,NA
D16,WREF,WREF_011,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1,50.09,1,42.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4,27.575,6.025,NA,NA,NA,NA,NA
D16,WREF,WREF_012,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,1,49.6,1,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,21.233333333333334,6.266666666666667,NA,NA,NA,NA,NA
D16,WREF,WREF_013,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,2,49.285,2,54.349999999999994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.725,44.2,14.075,NA,NA,NA,NA,NA
D16,WREF,WREF_015,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,2,49.665,2,53.099999999999994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D16,WREF,WREF_016,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,2,50.224999999999994,2,57.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2,28.9,10.9,NA,NA,NA,NA,NA
D16,WREF,WREF_019,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8433333333333334,3,51.526666666666664,3,61.266666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7,41.86666666666667,13.433333333333334,NA,NA,NA,NA,NA
D17,SJER,SJER_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1,42.34,1,21.4,1,NA,NA,NA,NA,NA,NA,0.07333333333333333,3,0.7633333333333333,3,10,3,81.16666666666666,14.5,4.333333333333333,0.43282352941176466,17,0.1842777777777778,18,0.6171013071895425
D17,SJER,SJER_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.055,2,46.230000000000004,2,22.9,2,NA,NA,NA,NA,NA,NA,0.065,2,0.72,2,11.6,2,NA,NA,NA,0.4,18,0.13683333333333333,18,0.5368333333333334
D17,SJER,SJER_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,1,47.6,1,10.7,1,NA,NA,NA,NA,NA,NA,0.05,1,0.6,1,11.6,1,71.1,14.1,14.799999999999999,0.18511764705882353,17,0.18811111111111112,18,0.3732287581699346
D17,SJER,SJER_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,2,44.745000000000005,2,17.799999999999997,2,NA,NA,NA,NA,NA,NA,0.1,3,1.3033333333333332,3,13.233333333333333,3,NA,NA,NA,0.48805882352941177,17,0.32055555555555554,18,0.8086143790849674
D17,SJER,SJER_005,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,2,45.32,2,21.299999999999997,2,NA,NA,NA,NA,NA,NA,0.07,3,0.75,3,10.933333333333334,3,NA,NA,NA,0.37772222222222224,18,0.21055555555555555,18,0.5882777777777778
D17,SJER,SJER_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7650000000000001,2,42.955,2,24.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_007,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9849999999999999,2,44.315,2,22.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,3,48.86333333333334,3,28.266666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.605,2,46.135,2,29.400000000000002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_012,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.955,2,45.555,2,18.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_014,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,1,41.42,1,26.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85,12.5,12.65,NA,NA,NA,NA,NA
D17,SJER,SJER_015,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,2,46.17,2,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_016,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,2,47.3,2,29.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_019,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,1,38.28,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SJER,SJER_025,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,2,45.05,2,23.1,2,NA,NA,NA,NA,NA,NA,0.08333333333333333,3,1.06,3,12.799999999999999,3,NA,NA,NA,0.3357777777777778,18,0.13127777777777777,18,0.46705555555555556
D17,SJER,SJER_026,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,2,46.205,2,26.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2633333333333336,3,46.06666666666666,3,20.433333333333334,3,NA,NA,NA,NA,NA,NA,0.16666666666666666,3,3.56,3,21.833333333333332,3,NA,NA,NA,0.12535714285714286,14,0.1983888888888889,18,0.3237460317460318
D17,SOAP,SOAP_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,4,45.730000000000004,4,41.425,4,NA,NA,NA,NA,NA,NA,0.18666666666666668,3,3.8633333333333333,3,20.633333333333333,3,84.375,10.775,4.8500000000000005,0.1305,14,0.21316666666666667,18,0.3436666666666667
D17,SOAP,SOAP_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,1,44.15,1,77.1,1,NA,NA,NA,NA,NA,NA,0.09666666666666666,3,2.02,3,21.2,3,NA,NA,NA,0.12457142857142857,14,0.1638888888888889,18,0.2884603174603175
D17,SOAP,SOAP_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4466666666666668,3,47.193333333333335,3,23.599999999999998,3,0.24,1,6.64,1,27.7,1,0.185,2,3.83,2,21.1,2,50.800000000000004,32.733333333333334,16.46666666666667,0.08335294117647059,17,0.1416111111111111,18,0.2249640522875817
D17,SOAP,SOAP_005,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5433333333333332,3,48.583333333333336,3,33.266666666666666,3,NA,NA,NA,NA,NA,NA,0.13666666666666666,3,3.1133333333333333,3,23.066666666666666,3,40.266666666666666,36.266666666666666,23.466666666666665,0.09411764705882353,17,0.21805555555555556,18,0.3121732026143791
D17,SOAP,SOAP_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,1,47.03,1,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_007,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,1,46.75,1,32.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,1,49.47,1,34.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.25,31.775000000000002,12.975,NA,NA,NA,NA,NA
D17,SOAP,SOAP_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7133333333333334,3,48.82,3,30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17,SOAP,SOAP_011,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7733333333333332,3,42.83,3,24.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,1,48.9,1,23.4,1,1.2933333333333334,3,29.906666666666666,3,24.133333333333333,3,0.7050000000000001,2,16.5,2,24,2,NA,NA,NA,0.089,8,0.5393,10,0.6283
D18,TOOL,TOOL_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,1,51.78,1,28.1,1,2.0733333333333333,3,37.27333333333333,3,18,3,0.385,2,6.465,2,17.3,2,40.9,35.775,23.325,0.082,8,0.5261111111111111,9,0.608111111111111
D18,TOOL,TOOL_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1,47.6,1,22.7,1,1.97,3,32.05,3,16.366666666666667,3,NA,NA,NA,NA,NA,NA,18.9,63.2,17.9,0.1456,5,0.4454,5,0.591
D18,TOOL,TOOL_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,1,52.25,1,28.2,1,1.47,2,30.075000000000003,2,20.450000000000003,2,0.18,3,3.526666666666667,3,19.53333333333333,3,NA,NA,NA,0.12528571428571428,7,0.5253,10,0.6505857142857143
D18,TOOL,TOOL_005,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,1,50.69,1,20.7,1,1.3299999999999998,3,38.97666666666667,3,29.266666666666666,3,0.31333333333333335,3,6.3533333333333335,3,21.4,3,NA,NA,NA,0.15644444444444444,9,0.4696666666666667,9,0.6261111111111111
D18,TOOL,TOOL_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1,51.88,1,26.3,1,1.8733333333333333,3,35.86,3,19.266666666666666,3,0.32,2,5.73,2,17.8,2,NA,NA,NA,0.1658,10,0.4878,10,0.6536
D18,TOOL,TOOL_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,1,51.42,1,25.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.35,30.950000000000003,19.700000000000003,NA,NA,NA,NA,NA
D18,TOOL,TOOL_010,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,1,49.69,1,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_011,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,1,48.73,1,22.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,61.5,29.9,NA,NA,NA,NA,NA
D18,TOOL,TOOL_012,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,1,50.67,1,23.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_013,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,1,50.79,1,28.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,26.25,34.75,NA,NA,NA,NA,NA
D18,TOOL,TOOL_014,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,1,49.9,1,19.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_016,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,51.48,1,25.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D18,TOOL,TOOL_017,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,1,51.57,1,21.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9,32.36666666666667,14.733333333333334,NA,NA,NA,NA,NA
D19,BONA,BONA_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,5,47.94,5,29.380000000000003,5,1.37,3,24.736666666666668,3,17.766666666666666,3,0.22,3,3.48,3,15.833333333333334,3,25.733333333333334,63.13333333333333,11.133333333333333,0.06983333333333333,12,0.4880833333333333,12,0.5579166666666666
D19,BONA,BONA_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9016666666666666,6,48.13333333333333,6,31.96666666666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,55,10.8,NA,NA,NA,NA,NA
D19,BONA,BONA_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,1,48.6,1,24.8,1,1.5866666666666667,3,41.696666666666665,3,26.366666666666667,3,0.71,3,14.216666666666667,3,19.433333333333334,3,NA,NA,NA,0.058416666666666665,12,0.36183333333333334,12,0.42025
D19,DEJU,DEJU_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4166666666666665,3,50.13666666666666,3,29.066666666666666,3,0.74,3,19.323333333333334,3,25.9,3,0.22333333333333333,3,4.973333333333334,3,22.1,3,NA,NA,NA,0.06855555555555555,9,0.0677,10,0.13625555555555555
D19,DEJU,DEJU_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2866666666666666,3,51.123333333333335,3,48.46666666666667,3,0.67,3,17.493333333333332,3,26.233333333333334,3,0.06333333333333334,3,1.22,3,18.633333333333333,3,NA,NA,NA,0.0585,10,0.07088888888888889,9,0.1293888888888889
D19,DEJU,DEJU_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3,49.60666666666667,3,16.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D19,DEJU,DEJU_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0766666666666667,3,50.43666666666667,3,24.333333333333336,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.660000000000004,37.4,5.9399999999999995,NA,NA,NA,NA,NA
D19,DEJU,DEJU_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7966666666666666,3,51.346666666666664,3,64.7,3,0.76,3,22.34,3,28.766666666666666,3,0.23666666666666666,3,5.0633333333333335,3,20.133333333333333,3,NA,NA,NA,0.0322,5,0.3766,10,0.4088
D19,DEJU,DEJU_009,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,3,50.78,3,70.16666666666667,3,1.1066666666666667,3,25.166666666666668,3,23.066666666666666,3,0.22,3,4.38,3,18.766666666666666,3,NA,NA,NA,0.05611111111111111,9,0.17018181818181818,11,0.2262929292929293
D19,DEJU,DEJU_014,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7633333333333333,3,50.20333333333333,3,66.16666666666667,3,0.8300000000000001,3,21.496666666666666,3,24.266666666666666,3,0.17333333333333334,3,3.243333333333333,3,18.7,3,38.4,49.15,12.45,0.0398,10,0.28191666666666665,12,0.32171666666666665
D19,DEJU,DEJU_015,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,3,50.7,3,24.3,3,1,3,21.34,3,21.8,3,0.08,3,1.3233333333333333,3,17.233333333333334,3,NA,NA,NA,0.029,11,0.058416666666666665,12,0.08741666666666667
D19,DEJU,DEJU_016,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7733333333333333,3,50.72,3,65.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.733333333333334,48.93333333333334,12.333333333333334,NA,NA,NA,NA,NA
D19,DEJU,DEJU_017,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,3,51.69,3,74.36666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,34.675,7.125,NA,NA,NA,NA,NA
D20,PUUM,PUUM_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,3,53.53333333333333,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D20,PUUM,PUUM_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8999999999999999,2,49.015,2,NA,0,NA,NA,NA,NA,NA,NA,0.7933333333333333,3,12.55,4,NA,0,69.1,26.6,4.3,0.19742857142857143,14,0.21511111111111111,18,0.41253968253968254
D20,PUUM,PUUM_013,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47000000000000003,3,52.93333333333333,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D20,PUUM,PUUM_015,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.005,4,49.9975,4,NA,0,1.4166666666666667,3,32.35,3,NA,0,0.6733333333333333,3,13.056666666666667,3,NA,0,70,23.3,6.7,0.132,2,0.06516666666666666,36,0.19716666666666666
D01,BART,BART_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7166666666666666,3,49.43333333333333,3,28.9,3,0.39999999999999997,3,9.49,3,26.833333333333332,3,NA,NA,NA,NA,NA,NA,NA,NA
D01,BART,BART_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9766666666666666,3,44.20666666666666,3,22.366666666666667,3,0.14,3,2.3233333333333333,3,16.96666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA
D01,BART,BART_004,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8766666666666665,3,44.156666666666666,3,23.7,3,0.13333333333333333,3,3.4,3,25.599999999999998,3,68.575,28.75,2.6750000000000003,NA,NA,NA,NA,NA
D01,BART,BART_005,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,3,54.43,3,28.5,3,0.2733333333333333,3,8.89,3,32.63333333333333,3,84.675,13.1,2.225,NA,NA,NA,NA,NA
D01,BART,BART_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,2,47.45,2,29.25,2,0.20666666666666667,3,5.156666666666666,3,24.400000000000002,3,NA,NA,NA,NA,NA,NA,NA,NA
D01,BART,BART_023,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0533333333333332,3,48.083333333333336,3,23.599999999999998,3,0.7366666666666667,3,18.106666666666666,3,24.333333333333332,3,68.325,28.125,3.55,NA,NA,NA,NA,NA
D01,BART,BART_024,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4033333333333333,3,46.38666666666667,3,33.13333333333333,3,0.39666666666666667,3,16.36,3,41.4,3,75.2,22.3,2.5,NA,NA,NA,NA,NA
D01,BART,BART_028,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7533333333333332,3,48.19,3,28.033333333333335,3,0.27999999999999997,3,7.256666666666667,3,25.633333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA
D01,HARV,HARV_016,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7066666666666666,3,39.88666666666667,3,23.333333333333332,3,0.3466666666666667,3,5.37,3,15.9,3,NA,NA,NA,NA,NA,NA,NA,NA
D05,TREE,TREE_002,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5833333333333333,3,40.446666666666665,3,26.033333333333335,3,0.29333333333333333,3,6.6433333333333335,3,25.866666666666667,3,NA,NA,NA,0.0455,10,0.5624,10,0.6079
D05,UNDE,UNDE_007,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1,8.22,1,NA,0,0.21,3,3.0166666666666666,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
D05,UNDE,UNDE_035,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.005,2,18.505,2,NA,0,0.14,3,1.9066666666666667,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
D07,GRSM,GRSM_047,tower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4433333333333333,3,13.666666666666668,3,30.666666666666668,3,0.1,3,2.9,3,29.066666666666666,3,NA,NA,NA,NA,NA,NA,NA,NA
D07,GRSM,GRSM_051,tower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9766666666666667,3,30.593333333333334,3,32.2,3,0.09333333333333334,3,2.9066666666666667,3,31.233333333333334,3,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_029,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35250000000000004,4,5.66,4,16.325,4,0.17,4,2.2399999999999998,4,12.399999999999999,4,2.1333333333333333,30.099999999999998,67.76666666666667,0.12873333333333334,30,0.7794333333333333,30,0.9081666666666667
D07,ORNL,ORNL_031,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,1,3.39,1,10.2,1,0.11,1,1.09,1,9.5,1,31.625,44.075,24.3,NA,NA,NA,NA,NA
D13,NIWO,NIWO_005,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,1,46.5,1,28.7,1,0.11,3,2.7333333333333334,3,24.466666666666665,3,59.36666666666667,27.766666666666666,12.866666666666667,0.17733333333333334,3,0.23399999999999999,17,0.41133333333333333
D13,NIWO,NIWO_006,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,3,16.07,3,12.166666666666666,3,0.9333333333333332,3,11.17,3,12.066666666666666,3,NA,NA,NA,0.4290555555555556,18,0.38077777777777777,18,0.8098333333333334
D13,NIWO,NIWO_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9099999999999999,3,12.370000000000001,3,13.7,3,0.36,1,5.18,1,14.2,1,50.95,40.25,8.8,NA,NA,NA,NA,NA
D16,WREF,WREF_001,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,2,40.785,2,63.25,2,0.12333333333333334,3,4.87,3,40.266666666666666,3,NA,NA,NA,0.041166666666666664,12,0.0505,24,0.09166666666666667
D16,WREF,WREF_003,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1,33.09,1,46.6,1,0.10666666666666666,3,2.85,3,27.9,3,NA,NA,NA,0.04942857142857143,7,0.06769565217391305,23,0.11712422360248448
D16,WREF,WREF_007,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1,29.26,1,41.3,1,0.08333333333333333,3,2.8,3,34.266666666666666,3,NA,NA,NA,0.049,12,0.06838461538461539,26,0.11738461538461539
D16,WREF,WREF_008,distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,48.34,1,43.8,1,0.11,3,2.87,3,25.633333333333333,3,NA,NA,NA,0.04541666666666667,12,0.075375,24,0.12079166666666666
