"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF"
"c70678f1-0209-4887-aca0-149dd47294ae","OAES_016.basePlot.all","D11","OAES","OAES_016","S2016OK149016","2016-02-09","16N02148","Bw","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149016-2","clod",18,8,28,1.29,1.39,NA,26.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"1b88b707-b885-4d85-beae-228092c80392","OAES_016.basePlot.all","D11","OAES","OAES_016","S2016OK149016","2016-02-09","16N02147","A","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149016-1","clod",4,0,8,1.27,1.33,NA,27.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"66dde51c-643f-4b13-ab58-0c3ddeaf4ef8","OAES_030.basePlot.all","D11","OAES","OAES_030","S2016OK149030","2016-02-10","16N02160","A","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149030-1","clod",4,0,8,1.16,1.23,NA,25.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"e480e305-df74-4228-8046-176ea708a1e5","OAES_030.basePlot.all","D11","OAES","OAES_030","S2016OK149030","2016-02-10","16N02161","Bw","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149030-2","clod",16.5,8,25,1.1,1.27,NA,23.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"568d9de5-126b-4b3c-a75c-59237945c24b","OAES_019.basePlot.all","D11","OAES","OAES_019","S2016OK149019","2016-02-10","16N02149","Ap","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149019-1","clod",5.5,0,11,1.12,1.24,NA,24.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"805ee088-8f70-402c-9b35-6eb2cfa6170b","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005","2016-02-10","16N02131","Bw1","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-2","clod",19,11,27,1.4,1.54,NA,12.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"9025c147-286f-42cf-bae5-836b70742133","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005","2016-02-10","16N02132","Bw2","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-3","clod",32.5,27,38,1.31,1.5,NA,16.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"c9831643-355f-4635-9daa-73fffcdcf04c","OAES_005.basePlot.all","D11","OAES","OAES_005","S2016OK149005","2016-02-10","16N02130","A","2016-10-05","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016OK149005-1","clod",5.5,0,11,1.37,1.46,NA,15.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"709c0b63-3074-47dc-aef9-da648fb448e2","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024","2018-08-01","18N06694","Bk3","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-4.CLOD","clod",58.5,51,66,1.81,1.83,NA,11.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"f7328dbb-61fe-4d5d-978d-68eb4105ca8c","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024","2018-08-01","18N06691","A","2019-02-26","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-1.CLOD","clod",4,0,8,1.39,1.46,NA,19.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"f014a20a-5f1b-4a4e-9a85-103d53bc1002","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024","2018-08-01","18N06692","Bk1","2019-02-26","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-2.CLOD","clod",20,8,32,1.69,1.76,NA,16.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"04751dc0-4762-446d-8032-12a6d33180cb","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024","2018-08-01","18N06693","Bk2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-3.CLOD","clod",41.5,32,51,1.7,1.73,NA,17.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"63288d26-e2af-40ec-a047-fb8556de3990","YELL_024.basePlot.all","D12","YELL","YELL_024","S2018WY029024","2018-08-01","18N06695","CBk","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029024-5.CLOD","clod",85,66,104,1.79,1.82,NA,15.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"44a2b5ef-38fe-45ae-964a-90248b669d10","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001","2018-08-07","18N06663","A2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-2.CLOD","clod",20,8,32,1.22,1.28,NA,20,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"61882ee8-3d2c-4d6b-a206-67f3b20c0b2e","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001","2018-08-07","18N06664","A3","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-3.CLOD","clod",48,32,64,1.24,1.29,NA,13.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"e2539360-4d44-42a7-9c2f-63764a80d7b1","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001","2018-08-07","18N06665","AB","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-4.CLOD","clod",75.5,64,87,1.34,1.41,NA,10.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"861dee77-3555-47e8-83c5-ba557bf507ae","YELL_001.basePlot.all","D12","YELL","YELL_001","S2018WY029001","2018-08-07","18N06662","A1","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029001-1.CLOD","clod",4,0,8,0.63,0.72,NA,48.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"53982745-080b-4ca3-ba97-9daa18077cd5","YELL_019.basePlot.all","D12","YELL","YELL_019","S2018WY029019","2018-08-11","18N06683","A1","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029019-1.CLOD","clod",6.5,0,13,1.11,1.19,NA,29.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"8ce390ec-563e-4d29-bf16-e52287bd78ca","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007","2018-08-11","18N06678","BCt","2019-02-26","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-5.CLOD","clod",82.5,60,105,1.34,1.37,NA,16,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"179a4d65-4417-46bc-8f1b-d364a3200d04","YELL_019.basePlot.all","D12","YELL","YELL_019","S2018WY029019","2018-08-11","18N06684","A2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029019-2.CLOD","clod",24.5,13,36,1.01,1.11,NA,37.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"2e8b479e-4919-4a5a-8290-1c000934b8dc","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007","2018-08-11","18N06676","BA","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-3.CLOD","clod",19.5,14,25,1.24,1.28,NA,23,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"1f01b23a-59f1-43be-9f0d-925a06564226","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007","2018-08-11","18N06675","A2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-2.CLOD","clod",10,6,14,1.1,1.17,NA,23.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"dcda960d-ffa2-41c1-b1a4-730603e23a3f","YELL_007.basePlot.all","D12","YELL","YELL_007","S2018WY029007","2018-08-11","18N06677","BAt2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029007-4.CLOD","clod",42.5,25,60,1.27,1.31,NA,20.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"36344036-c897-4bbe-b783-4af3c706501d","YELL_005.basePlot.all","D12","YELL","YELL_005","S2018WY029005","2018-08-18","18N06671","BAt","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029005-2.CLOD","clod",20.5,6,35,1.29,1.33,NA,17.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"67687b0b-4d9e-4585-98de-da4421ba13bd","YELL_005.basePlot.all","D12","YELL","YELL_005","S2018WY029005","2018-08-18","18N06672","Bt","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029005-3.CLOD","clod",48.5,35,62,1.42,1.46,NA,15.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"b13b75d7-ca91-428a-a1dd-9b4e801727e6","YELL_005.basePlot.all","D12","YELL","YELL_005","S2018WY029005","2018-08-18","18N06673","BCt","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029005-4.CLOD","clod",83.5,62,105,1.59,1.65,NA,18.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"446dc59a-2ece-497b-8542-80966c1e48a4","YELL_025.basePlot.all","D12","YELL","YELL_025","S2018WY029025","2018-08-31","18N06697","BAt1","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029025-2.CLOD","clod",12,4,20,1.28,1.47,NA,23.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"caf8efb0-3cb3-40bd-a252-ccd70692a00e","YELL_025.basePlot.all","D12","YELL","YELL_025","S2018WY029025","2018-08-31","18N06698","BAt2","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029025-3.CLOD","clod",28.5,20,37,1.35,1.54,NA,21,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"c7c7a68b-b1c8-43e9-a746-5a3fcbf87b0b","YELL_025.basePlot.all","D12","YELL","YELL_025","S2018WY029025","2018-08-31","18N06696","A","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029025-1.CLOD","clod",2,0,4,1.3,1.45,NA,23.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"7483bcd3-30c7-4876-b74f-e8c0a799b0df","YELL_025.basePlot.all","D12","YELL","YELL_025","S2018WY029025","2018-08-31","18N06699","C","2019-02-22","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018WY029025-4.CLOD","clod",47,37,57,1.56,1.73,NA,21,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"f4ff7928-477b-46fc-b3d2-562871d186e7","MOAB_011.basePlot.all","D13","MOAB","MOAB_011","S2016UT037002","2016-04-16","16N03676","Bkk","2017-06-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037002-4","clod",58.5,49,68,1.64,1.66,NA,12.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"fc665263-d223-410b-8934-173ecb56d628","MOAB_011.basePlot.all","D13","MOAB","MOAB_011","S2016UT037002","2016-04-16","16N03677","BCkk","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037002-5","clod",84,68,100,1.34,1.34,NA,18.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"3b252402-08cb-4051-9c67-dc3ed3bab48a","MOAB_011.basePlot.all","D13","MOAB","MOAB_011","S2016UT037002","2016-04-16","16N03675","Bk","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037002-3","clod",42,35,49,1.68,1.72,NA,12.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"b6fd2231-d599-40d0-95bf-dfe9abaf8cca","MOAB_011.basePlot.all","D13","MOAB","MOAB_011","S2016UT037002","2016-04-16","16N03673","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016UT037002-1","compliant cavity",5,0,10,NA,NA,1.63,NA,2.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"33746b27-5d37-4ecf-93cd-bc091641a969","MOAB_011.basePlot.all","D13","MOAB","MOAB_011","S2016UT037002","2016-04-16","16N03674","Bw","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037002-2","clod",22.5,10,35,1.48,1.52,NA,9.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"152326ae-634f-4068-92bc-dce36b5cfb26","MOAB_015.basePlot.all","D13","MOAB","MOAB_015","S2016UT037001","2016-04-26","16N03671","Bt2","2017-04-24","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037001-3","clod",38,32,44,1.69,1.73,NA,11.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"dc58015f-6a74-49e3-9200-01e122d9e78d","MOAB_015.basePlot.all","D13","MOAB","MOAB_015","S2016UT037001","2016-04-26","16N03669","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016UT037001-1","compliant cavity",2.5,0,5,NA,NA,1.51,NA,1.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"2fcc8788-05b5-4ac4-8449-c42f450f99c0","MOAB_006.basePlot.all","D13","MOAB","MOAB_006","S2016UT037003","2016-04-26","16N03680","Bt1","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037003-3","clod",48.5,38,59,1.66,1.7,NA,13.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"8b8b9e4e-65cd-4c6d-8729-5083e553f122","MOAB_015.basePlot.all","D13","MOAB","MOAB_015","S2016UT037001","2016-04-26","16N03672","BC","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016UT037001-4","compliant cavity",52.5,44,61,NA,NA,1.66,NA,9.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"1c24896a-3362-44b4-b2a7-3f35ef17d956","MOAB_015.basePlot.all","D13","MOAB","MOAB_015","S2016UT037001","2016-04-26","16N03670","Bt1","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037001-2","clod",18.5,5,32,1.54,1.58,NA,13.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"e310a63a-2bb6-495a-a6af-6cf87ef8f6b6","MOAB_006.basePlot.all","D13","MOAB","MOAB_006","S2016UT037003","2016-04-26","16N03679","Bw","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037003-2","clod",24,10,38,1.43,1.46,NA,10.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"ed7e299d-77d6-4b23-b865-06eac8b9efbb","MOAB_006.basePlot.all","D13","MOAB","MOAB_006","S2016UT037003","2016-04-26","16N03678","A","2017-06-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037003-1","clod",5,0,10,1.55,1.58,NA,9.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"60c194a4-6ba3-4659-96e4-1e75bd59bdd8","MOAB_006.basePlot.all","D13","MOAB","MOAB_006","S2016UT037003","2016-04-26","16N03681","Bt2","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037003-4","clod",67.5,59,76,1.67,1.69,NA,10.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"dc0e2206-1534-4d9b-aa2e-aaed08d95364","MOAB_025.basePlot.all","D13","MOAB","MOAB_025","S2016UT037005","2016-04-27","16N03686","Bk","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037005-2","clod",15.5,7,24,1.08,1.15,NA,21.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"c660e815-9696-47b3-8ae9-cc2a1c507fc6","MOAB_016.basePlot.all","D13","MOAB","MOAB_016","S2016UT037008","2016-04-27","16N03696","Bt2","2017-03-03","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037008-3","clod",37,22,52,1.48,1.52,NA,12.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"b0a55ca1-1216-4e8b-976f-401924ed11d4","MOAB_016.basePlot.all","D13","MOAB","MOAB_016","S2016UT037008","2016-04-27","16N03698","Bk2","2017-06-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037008-5","clod",86.5,73,100,1.47,1.53,NA,13.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"bb31b0d0-e26a-40a5-81df-574d58a31e6a","MOAB_028.basePlot.all","D13","MOAB","MOAB_028","S2016UT037004","2016-04-27","16N03683","A","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037004-1","clod",4.5,0,9,1.27,1.4,NA,18.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"3a58c32c-bf05-4d6b-8769-aa02aba246a7","MOAB_002.basePlot.all","D13","MOAB","MOAB_002","S2016UT037009","2016-04-27","16N03701","Bw2","2017-04-24","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037009-3","clod",37.5,23,52,1.52,1.55,NA,11.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"240e83d7-9552-4be5-b07b-c893573b0524","MOAB_013.basePlot.all","D13","MOAB","MOAB_013","S2016UT037007","2016-04-27","16N03693","Btk","2017-03-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037007-3","clod",35,21,49,1.51,1.55,NA,8.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"2e7a839d-2238-4661-af97-b22f3324dcdf","MOAB_002.basePlot.all","D13","MOAB","MOAB_002","S2016UT037009","2016-04-27","16N03699","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016UT037009-1","compliant cavity",3.5,0,7,NA,NA,1.53,NA,3.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"25919762-789e-4111-a0c3-0c7dda0ccbea","MOAB_013.basePlot.all","D13","MOAB","MOAB_013","S2016UT037007","2016-04-27","16N03691","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016UT037007-1","compliant cavity",4.5,0,9,NA,NA,1.52,NA,4.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"8fc0acfc-72bc-468a-aa29-a1644889117d","MOAB_002.basePlot.all","D13","MOAB","MOAB_002","S2016UT037009","2016-04-27","16N03700","Bw1","2017-03-03","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037009-2","clod",15,7,23,1.64,1.68,NA,11.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"ea2308c3-ef08-4552-8717-97ae42a215ff","MOAB_016.basePlot.all","D13","MOAB","MOAB_016","S2016UT037008","2016-04-27","16N03695","Bt1","2017-06-02","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037008-2","clod",14.5,7,22,1.49,1.54,NA,14.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"a8564400-3c00-4250-a77e-32a50243768c","MOAB_002.basePlot.all","D13","MOAB","MOAB_002","S2016UT037009","2016-04-27","16N03703","Bk2","2017-03-03","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016UT037009-5","clod",85.5,71,100,1.56,1.6,NA,11.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
